game,Console,TotalSales,Publisher,genre,Releasedate,urlimg,urlgame
Until Dawn: Rush of Blood,PS4,0.85,Sony Interactive Entertainment,Shooter,13 Oct 16,https://www.vgchartz.com/games/boxart/full_9225300AmericaFrontccc.jpg,https://www.vgchartz.com/game/86441/until-dawn-rush-of-blood/?region=All
Destiny: The Collection,PS4,0.78,Activision,Shooter,19 Sep 16,https://www.vgchartz.com/games/boxart/full_878335AmericaFrontccc.jpg,https://www.vgchartz.com/game/129509/destiny-the-collection/?region=All
Sniper Elite III,PS4,0.74,505 Games,Shooter,01 Jul 14,https://www.vgchartz.com/games/boxart/full_9409181AmericaFrontccc.jpg,https://www.vgchartz.com/game/78932/sniper-elite-iii/?region=All
METRO Redux,PS4,0.68,Deep Silver,Shooter,26 Aug 14,https://www.vgchartz.com/games/boxart/full_5646838AmericaFrontccc.jpg,https://www.vgchartz.com/game/80683/metro-redux/?region=All
Plants vs Zombies: Garden Warfare,PS4,0.66,Electronic Arts,Shooter,19 Aug 14,https://www.vgchartz.com/games/boxart/full_7971070AmericaFrontccc.jpg,https://www.vgchartz.com/game/75109/plants-vs-zombies-garden-warfare/?region=All
Plants vs. Zombies: Garden Warfare 2,PS4,0.63,Electronic Arts,Shooter,23 Feb 16,https://www.vgchartz.com/games/boxart/full_9178748AmericaFrontccc.jpg,https://www.vgchartz.com/game/85746/plants-vs-zombies-garden-warfare-2/?region=All
Call of Duty: Modern Warfare Remastered,PS4,0.58,Activision,Shooter,27 Jun 17,https://www.vgchartz.com/games/boxart/full_4429615AmericaFrontccc.jpg,https://www.vgchartz.com/game/186211/call-of-duty-modern-warfare-remastered/?region=All
DOOM VFR,PS4,0.56,Bethesda Softworks,Shooter,01 Dec 17,https://www.vgchartz.com/games/boxart/full_3895260AmericaFrontccc.jpg,https://www.vgchartz.com/game/213658/doom-vfr/?region=All
Sniper Elite 4,PS4,0.55,Rebellion Developments,Shooter,14 Feb 17,https://www.vgchartz.com/games/boxart/full_5129545AmericaFrontccc.jpg,https://www.vgchartz.com/game/120408/sniper-elite-4/?region=All
Homefront: The Revolution,PS4,0.50,Deep Silver,Shooter,17 May 16,https://www.vgchartz.com/games/boxart/full_6782238AmericaFrontccc.jpg,https://www.vgchartz.com/game/83147/homefront-the-revolution/?region=All
Farpoint,PS4,0.48,Sony Interactive Entertainment,Shooter,16 May 17,https://www.vgchartz.com/games/boxart/full_1105961AmericaFrontccc.png,https://www.vgchartz.com/game/161011/farpoint/?region=All
Battleborn,PS4,0.48,2K Games,Shooter,03 May 16,https://www.vgchartz.com/games/boxart/full_7576322AmericaFrontccc.png,https://www.vgchartz.com/game/83645/battleborn/?region=All
Wolfenstein: The Old Blood,PS4,0.48,Bethesda Softworks,Shooter,05 May 15,https://www.vgchartz.com/games/boxart/full_3089067AmericaFrontccc.jpg,https://www.vgchartz.com/game/85459/wolfenstein-the-old-blood/?region=All
Firewall: Zero Hour,PS4,0.37,Sony Interactive Entertainment,Shooter,29 Aug 18,https://www.vgchartz.com/games/boxart/full_9943799AmericaFrontccc.jpg,https://www.vgchartz.com/game/222291/firewall-zero-hour/?region=All
Destiny 2: Forsaken,PS4,0.36,Activision,Shooter,04 Sep 18,https://www.vgchartz.com/games/boxart/full_4527976AmericaFrontccc.jpg,https://www.vgchartz.com/game/222515/destiny-2-forsaken/?region=All
Sniper: Ghost Warrior 3,PS4,0.36,City Interactive,Shooter,25 Apr 17,https://www.vgchartz.com/games/boxart/full_3433895AmericaFrontccc.jpg,https://www.vgchartz.com/game/84973/sniper-ghost-warrior-3/?region=All
PlayerUnknown's Battlegrounds,PS4,0.33,Sony Interactive Entertainment,Shooter,07 Dec 18,https://www.vgchartz.com/games/boxart/full_2004622AmericaFrontccc.jpg,https://www.vgchartz.com/game/223059/playerunknowns-battlegrounds/?region=All
Payday 2,PS4,0.32,505 Games,Shooter,16 Jun 15,https://www.vgchartz.com/games/boxart/full_2485917AmericaFrontccc.png,https://www.vgchartz.com/game/85348/payday-2/?region=All
Bravo Team,PS4,0.27,Sony Interactive Entertainment,Shooter,06 Mar 18,https://www.vgchartz.com/games/boxart/full_3063529AmericaFrontccc.jpg,https://www.vgchartz.com/game/213655/bravo-team/?region=All
Killing Floor 2,PS4,0.27,Tripwire Interactive,Shooter,01 Jan 16,https://www.vgchartz.com/games/boxart/full_8056380PALFrontccc.jpg,https://www.vgchartz.com/game/84936/killing-floor-2/?region=All
Earth Defense Force 5,PS4,0.24,D3 Publisher,Shooter,11 Dec 18,https://www.vgchartz.com/games/boxart/full_7280227JapanFrontccc.png,https://www.vgchartz.com/game/220488/earth-defense-force-5/?region=All
theHunter: Call of the Wild,PS4,0.24,THQ Nordic,Shooter,02 Oct 17,https://www.vgchartz.com/games/boxart/full_7519954AmericaFrontccc.jpg,https://www.vgchartz.com/game/207482/thehunter-call-of-the-wild/?region=All
Transformer: Rise of the Dark Spark,PS4,0.23,Activision,Shooter,24 Jun 14,https://www.vgchartz.com/games/boxart/full_3960287AmericaFrontccc.jpg,https://www.vgchartz.com/game/78840/transformer-rise-of-the-dark-spark/?region=All
Zombie Army Trilogy,PS4,0.22,Rebellion Developments,Shooter,06 Mar 15,https://www.vgchartz.com/games/boxart/full_4171192AmericaFrontccc.jpg,https://www.vgchartz.com/game/85070/zombie-army-trilogy/?region=All
EVE: Valkyrie,PS4,0.21,Sony Interactive Entertainment,Shooter,13 Oct 16,https://www.vgchartz.com/games/boxart/full_6531615AmericaFrontccc.jpg,https://www.vgchartz.com/game/84904/eve-valkyrie/?region=All
Resident Evil 6,PS4,0.17,Capcom,Shooter,29 Mar 16,https://www.vgchartz.com/games/boxart/full_413172AmericaFrontccc.jpg,https://www.vgchartz.com/game/92805/resident-evil-6/?region=All
Bulletstorm: Full Clip Edition,PS4,0.13,Gearbox Software,Shooter,07 Apr 17,https://www.vgchartz.com/games/boxart/full_1819592AmericaFrontccc.jpg,https://www.vgchartz.com/game/158279/bulletstorm-full-clip-edition/?region=All
Earth Defense Force 4.1: The Shadow of New Despair,PS4,0.11,Xseed Games,Shooter,08 Dec 15,https://www.vgchartz.com/games/boxart/full_733249AmericaFrontccc.jpg,https://www.vgchartz.com/game/85356/earth-defense-force-41-the-shadow-of-new-despair/?region=All
Shadow Warrior (2013),PS4,0.11,Devolver Digital,Shooter,21 Oct 14,https://www.vgchartz.com/games/boxart/full_545189AmericaFrontccc.jpg,https://www.vgchartz.com/game/84736/shadow-warrior-2013/?region=All
Wolfenstein The Two Pack,PS4,0.10,Bethesda Softworks,Shooter,22 Aug 17,https://www.vgchartz.com/games/boxart/full_359978AmericaFrontccc.jpg,https://www.vgchartz.com/game/192926/wolfenstein-the-two-pack/?region=All
Red Faction: Guerrilla Re-Mars-tered,PS4,0.09,THQ Nordic,Shooter,03 Jul 18,https://www.vgchartz.com/games/boxart/full_5877719AmericaFrontccc.jpg,https://www.vgchartz.com/game/221894/red-faction-guerrilla-re-mars-tered/?region=All
Borderlands 2 VR,PS4,0.09,2K Games,Shooter,14 Dec 18,https://www.vgchartz.com/games/boxart/full_2361341AmericaFrontccc.jpg,https://www.vgchartz.com/game/223106/borderlands-2-vr/?region=All
Duke Nukem 3D: 20th Anniversary World Tour,PS4,0.09,Gearbox Software,Shooter,18 Oct 16,https://www.vgchartz.com/games/boxart/full_2726453AmericaFrontccc.jpg,https://www.vgchartz.com/game/137633/duke-nukem-3d-20th-anniversary-world-tour/?region=All
Strange Brigade,PS4,0.09,Rebellion Developments,Shooter,28 Aug 18,https://www.vgchartz.com/games/boxart/full_1998487AmericaFrontccc.jpg,https://www.vgchartz.com/game/221922/strange-brigade/?region=All
Earth Defense Force 4.1: The Shadow of New Despair,PS4,0.08,Xseed Games,Shooter,08 Dec 15,https://www.vgchartz.com/games/boxart/full_8175467AmericaFrontccc.jpg,https://www.vgchartz.com/game/85637/earth-defense-force-41-the-shadow-of-new-despair/?region=All
Touhou Genso Rondo: Bullet Ballet,PS4,0.07,NIS America,Shooter,06 Sep 16,https://www.vgchartz.com/games/boxart/full_7155617AmericaFrontccc.jpg,https://www.vgchartz.com/game/108789/touhou-genso-rondo-bullet-ballet/?region=All
Hunting Simulator,PS4,0.07,Bigben Interactive,Shooter,11 Jul 17,https://www.vgchartz.com/games/boxart/full_1319238AmericaFrontccc.jpg,https://www.vgchartz.com/game/186216/hunting-simulator/?region=All
Starblood Arena,PS4,0.05,Sony Interactive Entertainment,Shooter,11 Apr 17,https://www.vgchartz.com/games/boxart/full_9525916AmericaFrontccc.jpg,https://www.vgchartz.com/game/164690/starblood-arena/?region=All
Assault Suit Leynos,PS4,0.05,Rising Star Games,Shooter,30 Aug 16,https://www.vgchartz.com/games/boxart/full_5416783AmericaFrontccc.jpg,https://www.vgchartz.com/game/129511/assault-suit-leynos/?region=All
Dead Alliance,PS4,0.04,Maximum Games,Shooter,29 Aug 17,https://www.vgchartz.com/games/boxart/full_4450226AmericaFrontccc.jpg,https://www.vgchartz.com/game/192913/dead-alliance/?region=All
Deer Hunter Reloaded,PS4,0.04,GameMill Entertainment,Shooter,24 Oct 17,https://www.vgchartz.com/games/boxart/full_8626971AmericaFrontccc.jpg,https://www.vgchartz.com/game/189459/deer-hunter-reloaded/?region=All
Raid: World War II,PS4,0.04,505 Games,Shooter,10 Oct 17,https://www.vgchartz.com/games/boxart/full_545109AmericaFrontccc.jpg,https://www.vgchartz.com/game/206289/raid-world-war-ii/?region=All
Black Clover: Quartet Knights,PS4,0.04,Bandai Namco Entertainment,Shooter,14 Sep 18,https://www.vgchartz.com/games/boxart/full_6822093AmericaFrontccc.jpg,https://www.vgchartz.com/game/221245/black-clover-quartet-knights/?region=All
Danganronpa Another Episode: Ultra Despair Girls,PS4,0.04,NIS America,Shooter,27 Jun 17,https://www.vgchartz.com/games/boxart/full_4419093AmericaFrontccc.png,https://www.vgchartz.com/game/158402/danganronpa-another-episode-ultra-despair-girls/?region=All
Operation Warcade,PS4,0.04,Perpetual,Shooter,04 Sep 18,https://www.vgchartz.com/games/boxart/full_4910865AmericaFrontccc.jpg,https://www.vgchartz.com/game/222670/operation-warcade/?region=All
Resident Evil: Umbrella Corps,PS4,0.04,Capcom,Shooter,21 Jun 16,https://www.vgchartz.com/games/boxart/full_4394238JapanFrontccc.jpg,https://www.vgchartz.com/game/121122/resident-evil-umbrella-corps/?region=All
Touhou Kobuto V: Burst Battle,PS4,0.03,NIS America,Shooter,10 Oct 17,https://www.vgchartz.com/games/boxart/full_2136045AmericaFrontccc.jpg,https://www.vgchartz.com/game/164678/touhou-kobuto-v-burst-battle/?region=All
Super Stardust Ultra VR,PS4,0.02,Sony Interactive Entertainment,Shooter,10 Oct 16,https://www.vgchartz.com/games/boxart/full_1786670PALFrontccc.jpg,https://www.vgchartz.com/game/140187/super-stardust-ultra-vr/?region=All
Big Buck Hunter Arcade,PS4,0.02,GameMill Entertainment,Shooter,17 Jan 17,https://www.vgchartz.com/games/boxart/full_5846270AmericaFrontccc.jpeg,https://www.vgchartz.com/game/153591/big-buck-hunter-arcade/?region=All
Rogue Trooper Redux,PS4,0.02,Rebellion,Shooter,17 Oct 17,https://www.vgchartz.com/games/boxart/full_6836807AmericaFrontccc.jpg,https://www.vgchartz.com/game/211705/rogue-trooper-redux/?region=All
Space Hulk: Deathwing,PS4,0.02,Focus Home Interactive,Shooter,05 Dec 17,https://www.vgchartz.com/games/boxart/full_623355AmericaFrontccc.jpg,https://www.vgchartz.com/game/84695/space-hulk-deathwing/?region=All
Tempest 4000,PS4,0.01,Atari,Shooter,27 Jul 18,https://www.vgchartz.com/games/boxart/full_7606672AmericaFrontccc.jpg,https://www.vgchartz.com/game/221962/tempest-4000/?region=All
Mothergunship,PS4,0.01,Sold Out,Shooter,24 Aug 18,https://www.vgchartz.com/games/boxart/full_9443187AmericaFrontccc.jpg,https://www.vgchartz.com/game/221762/mothergunship/?region=All
Gungrave VR,PS4,0.01,Xseed Games,Shooter,11 Dec 18,https://www.vgchartz.com/games/boxart/full_5391853AmericaFrontccc.jpg,https://www.vgchartz.com/game/222850/gungrave-vr/?region=All
Ziggurat,PS4,0.01,Soedesco,Shooter,21 Jun 16,https://www.vgchartz.com/games/boxart/full_1770617AmericaFrontccc.jpg,https://www.vgchartz.com/game/86438/ziggurat/?region=All
The Sims 4,PS4,1.39,Electronic Arts,Simulation,17 Nov 17,https://www.vgchartz.com/games/boxart/full_4695890AmericaFrontccc.jpg,https://www.vgchartz.com/game/192885/the-sims-4/?region=All
Farming Simulator 17,PS4,0.85,Focus Home Interactive,Simulation,25 Oct 16,https://www.vgchartz.com/games/boxart/full_7582349AmericaFrontccc.jpg,https://www.vgchartz.com/game/120412/farming-simulator-17/?region=All
Jurassic World Evolution,PS4,0.47,Frontier Developments,Simulation,03 Jul 18,https://www.vgchartz.com/games/boxart/full_5040177AmericaFrontccc.jpg,https://www.vgchartz.com/game/221891/jurassic-world-evolution/?region=All
Farming Simulator 19,PS4,0.47,Focus Home Interactive,Simulation,20 Nov 18,https://www.vgchartz.com/games/boxart/full_3892983AmericaFrontccc.jpg,https://www.vgchartz.com/game/222230/farming-simulator-19/?region=All
Farming Simulator 2015,PS4,0.41,Focus Home Interactive,Simulation,19 May 15,https://www.vgchartz.com/games/boxart/full_8163979AmericaFrontccc.jpg,https://www.vgchartz.com/game/83764/farming-simulator-2015/?region=All
Tropico 5,PS4,0.38,Kalypso Media,Simulation,28 Apr 15,https://www.vgchartz.com/games/boxart/full_7821585AmericaFrontccc.jpg,https://www.vgchartz.com/game/78528/tropico-5/?region=All
Cities: Skylines,PS4,0.30,Koch Media,Simulation,15 Aug 17,https://www.vgchartz.com/games/boxart/full_8766145AmericaFrontccc.jpg,https://www.vgchartz.com/game/184290/cities-skylines/?region=All
Spintires: MudRunner,PS4,0.28,Focus Home Interactive,Simulation,31 Oct 17,https://www.vgchartz.com/games/boxart/full_1292460AmericaFrontccc.jpg,https://www.vgchartz.com/game/206653/spintires-mudrunner/?region=All
Elite: Dangerous,PS4,0.19,Frontier Developments,Simulation,27 Jun 17,https://www.vgchartz.com/games/boxart/full_221154AmericaFrontccc.jpg,https://www.vgchartz.com/game/86117/elite-dangerous/?region=All
Overcooked! 2,PS4,0.16,Sold Out,Simulation,07 Aug 18,https://www.vgchartz.com/games/boxart/full_5017713AmericaFrontccc.jpg,https://www.vgchartz.com/game/222192/overcooked-2/?region=All
Job Simulator,PS4,0.12,Sony Interactive Entertainment,Simulation,17 Apr 17,https://www.vgchartz.com/games/boxart/full_9302152AmericaFrontccc.jpg,https://www.vgchartz.com/game/169959/job-simulator/?region=All
The Idolmaster: Platinum Stars,PS4,0.11,Namco Bandai Games,Simulation,28 Jul 16,https://www.vgchartz.com/games/boxart/full_9608581JapanFrontccc.jpg,https://www.vgchartz.com/game/86428/the-idolmaster-platinum-stars/?region=All
Slime Rancher,PS4,0.10,Skybound Games,Simulation,04 Sep 18,https://www.vgchartz.com/games/boxart/full_9311462AmericaFrontccc.jpg,https://www.vgchartz.com/game/222535/slime-rancher/?region=All
Stardew Valley,PS4,0.10,505 Games,Simulation,11 Apr 17,https://www.vgchartz.com/games/boxart/full_9906330AmericaFrontccc.jpg,https://www.vgchartz.com/game/155896/stardew-valley/?region=All
Zone of the Enders: The 2nd Runner MARS,PS4,0.10,Konami,Simulation,04 Sep 18,https://www.vgchartz.com/games/boxart/full_1429775AmericaFrontccc.jpg,https://www.vgchartz.com/game/221998/zone-of-the-enders-the-2nd-runner-mars/?region=All
Train Sim World,PS4,0.09,Maximum Games,Simulation,24 Jul 18,https://www.vgchartz.com/games/boxart/full_3913919AmericaFrontccc.jpg,https://www.vgchartz.com/game/222090/train-sim-world/?region=All
Rapala Fishing Pro Series,PS4,0.08,GameMill,Simulation,24 Oct 17,https://www.vgchartz.com/games/boxart/full_7647061AmericaFrontccc.jpg,https://www.vgchartz.com/game/208596/rapala-fishing-pro-series/?region=All
Rick & Morty Virtual Rick-Ality,PS4,0.08,Nighthawk Interactive,Simulation,24 Apr 18,https://www.vgchartz.com/games/boxart/full_5349843AmericaFrontccc.jpg,https://www.vgchartz.com/game/221176/rick-amp-morty-virtual-rick-ality/?region=All
Harvest Moon: Light of Hope,PS4,0.07,Natsume,Simulation,29 May 18,https://www.vgchartz.com/games/boxart/full_9311420AmericaFrontccc.png,https://www.vgchartz.com/game/221177/harvest-moon-light-of-hope/?region=All
Le Tour de France 2017,PS4,0.07,Focus Home Interactive,Simulation,15 Jun 17,https://www.vgchartz.com/games/boxart/full_7943610PALFrontccc.jpg,https://www.vgchartz.com/game/182376/le-tour-de-france-2017/?region=All
The Long Dark,PS4,0.05,Skybound Games,Simulation,04 Sep 18,https://www.vgchartz.com/games/boxart/full_7863809AmericaFrontccc.jpg,https://www.vgchartz.com/game/222544/the-long-dark/?region=All
Little Dragons Café,PS4,0.05,Aksys Games,Simulation,24 Aug 18,https://www.vgchartz.com/games/boxart/full_8179452AmericaFrontccc.jpg,https://www.vgchartz.com/game/221485/little-dragons-cafe/?region=All
Real Farm,PS4,0.05,Soedesco,Simulation,27 Oct 17,https://www.vgchartz.com/games/boxart/full_5745371AmericaFrontccc.jpg,https://www.vgchartz.com/game/212047/real-farm/?region=All
Fishing Sim World,PS4,0.05,Dovetail Games,Simulation,18 Sep 18,https://www.vgchartz.com/games/boxart/full_7128798AmericaFrontccc.jpg,https://www.vgchartz.com/game/222429/fishing-sim-world/?region=All
Prison Architect,PS4,0.05,Introversion Software,Simulation,28 Jun 16,https://www.vgchartz.com/games/boxart/full_6770094AmericaFrontccc.jpg,https://www.vgchartz.com/game/109947/prison-architect/?region=All
Pure Farming 2018,PS4,0.04,Techland,Simulation,13 Mar 18,https://www.vgchartz.com/games/boxart/full_8852004AmericaFrontccc.jpg,https://www.vgchartz.com/game/208594/pure-farming-2018/?region=All
Air Conflicts: Secret Wars,PS4,0.04,Nighthawk Interactive,Simulation,04 Apr 17,https://www.vgchartz.com/games/boxart/full_1283510AmericaFrontccc.jpg,https://www.vgchartz.com/game/164643/air-conflicts-secret-wars/?region=All
My Riding Stables: Life with Horses,PS4,0.04,TREVA Entertainment,Simulation,13 Nov 18,https://www.vgchartz.com/games/boxart/full_4680652AmericaFrontccc.jpg,https://www.vgchartz.com/game/222446/my-riding-stables-life-with-horses/?region=All
Surviving Mars,PS4,0.04,Maximum Games,Simulation,15 Mar 18,https://www.vgchartz.com/games/boxart/full_8186751AmericaFrontccc.jpg,https://www.vgchartz.com/game/221364/surviving-mars/?region=All
Railway Empire,PS4,0.03,Kalypso Media,Simulation,30 Jan 18,https://www.vgchartz.com/games/boxart/full_6771238AmericaFrontccc.png,https://www.vgchartz.com/game/220581/railway-empire/?region=All
Winning Post 8 2016,PS4,0.03,Tecmo Koei,Simulation,31 Mar 16,https://www.vgchartz.com/games/boxart/full_9874188JapanFrontccc.jpg,https://www.vgchartz.com/game/102488/winning-post-8-2016/?region=All
Bridge Constructor Portal,PS4,0.03,Nighthawk Interactive,Simulation,28 Aug 18,https://www.vgchartz.com/games/boxart/full_4436566AmericaFrontccc.jpg,https://www.vgchartz.com/game/221134/bridge-constructor-portal/?region=All
Air Missions: Hind,PS4,0.03,Soedesco,Simulation,09 Oct 18,https://www.vgchartz.com/games/boxart/full_2759929AmericaFrontccc.jpg,https://www.vgchartz.com/game/222619/air-missions-hind/?region=All
Professional Farmer 2016,PS4,0.02,Namco Bandai Games,Simulation,20 Nov 15,https://www.vgchartz.com/games/boxart/full_716773PALFrontccc.jpg,https://www.vgchartz.com/game/86092/professional-farmer-2016/?region=All
This Is The Police,PS4,0.02,THQ Nordic,Simulation,22 Mar 17,https://www.vgchartz.com/games/boxart/full_7310768AmericaFrontccc.jpg,https://www.vgchartz.com/game/158295/this-is-the-police/?region=All
A-Train Exp.,PS4,0.02,ArtDink,Simulation,21 Dec 17,https://www.vgchartz.com/games/boxart/full_4457932JapanFrontccc.png,https://www.vgchartz.com/game/220561/a-train-exp/?region=All
Project Highrise: Architect's Edition,PS4,0.02,Kalypso Media,Simulation,13 Nov 18,https://www.vgchartz.com/games/boxart/full_8447189AmericaFrontccc.jpg,https://www.vgchartz.com/game/222251/project-highrise-architects-edition/?region=All
Tour de France 2018,PS4,0.02,Focus Home Interactive,Simulation,28 Jun 18,https://www.vgchartz.com/games/boxart/full_1364740PALFrontccc.jpg,https://www.vgchartz.com/game/222595/tour-de-france-2018/?region=All
Farming 2017 - The Simulation,PS4,0.01,UIG Entertainment,Simulation,19 Aug 16,https://www.vgchartz.com/games/boxart/full_360198PALFrontccc.png,https://www.vgchartz.com/game/92056/farming-2017-the-simulation/?region=All
Gal Gun 2,PS4,0.01,PQube,Simulation,24 Apr 18,https://www.vgchartz.com/games/boxart/full_3952870AmericaFrontccc.jpg,https://www.vgchartz.com/game/220836/gal-gun-2/?region=All
Happy Manager: Shiawase Zhuang no Kanrinin San,PS4,0.01,D3 Publisher,Simulation,11 Jan 18,https://www.vgchartz.com/games/boxart/full_538309JapanFrontccc.jpg,https://www.vgchartz.com/game/221354/happy-manager-shiawase-zhuang-no-kanrinin-san/?region=All
FIFA 18,PS4,11.80,EA Sports,Sports,29 Sep 17,https://www.vgchartz.com/games/boxart/full_5257064AmericaFrontccc.jpg,https://www.vgchartz.com/game/180525/fifa-18/?region=All
FIFA 17,PS4,10.94,Electronic Arts,Sports,27 Sep 16,https://www.vgchartz.com/games/boxart/full_7661370AmericaFrontccc.jpg,https://www.vgchartz.com/game/117272/fifa-17/?region=All
FIFA 19,PS4,9.15,Electronic Arts,Sports,28 Sep 18,https://www.vgchartz.com/games/boxart/full_5970958AmericaFrontccc.jpg,https://www.vgchartz.com/game/222165/fifa-19/?region=All
FIFA 16,PS4,8.22,EA Sports,Sports,22 Sep 15,https://www.vgchartz.com/games/boxart/full_862315AmericaFrontccc.jpg,https://www.vgchartz.com/game/85616/fifa-16/?region=All
FIFA 15,PS4,6.32,EA Sports,Sports,23 Sep 14,https://www.vgchartz.com/games/boxart/full_189344AmericaFrontccc.jpg,https://www.vgchartz.com/game/82916/fifa-15/?region=All
NBA 2K16,PS4,3.98,2K Sports,Sports,29 Sep 15,https://www.vgchartz.com/games/boxart/full_6414423AmericaFrontccc.jpg,https://www.vgchartz.com/game/85556/nba-2k16/?region=All
NBA 2K17,PS4,3.52,2K Sports,Sports,16 Sep 16,https://www.vgchartz.com/games/boxart/full_1333599AmericaFrontccc.jpg,https://www.vgchartz.com/game/103818/nba-2k17/?region=All
FIFA 14,PS4,3.43,EA Sports,Sports,15 Nov 13,https://www.vgchartz.com/games/boxart/full_5130076AmericaFrontccc.jpg,https://www.vgchartz.com/game/73754/fifa-14/?region=All
NBA 2K18,PS4,3.34,2K Sports,Sports,19 Sep 17,https://www.vgchartz.com/games/boxart/full_2457781AmericaFrontccc.jpg,https://www.vgchartz.com/game/174555/nba-2k18/?region=All
Madden NFL 16,PS4,3.30,EA Sports,Sports,25 Aug 15,https://www.vgchartz.com/games/boxart/full_6439229AmericaFrontccc.jpg,https://www.vgchartz.com/game/85399/madden-nfl-16/?region=All
Madden NFL 17,PS4,3.28,EA Sports,Sports,23 Aug 16,https://www.vgchartz.com/games/boxart/full_441184AmericaFrontccc.jpg,https://www.vgchartz.com/game/86434/madden-nfl-17/?region=All
NBA 2K19,PS4,2.63,2K Sports,Sports,11 Sep 18,https://www.vgchartz.com/games/boxart/full_46159AmericaFrontccc.jpg,https://www.vgchartz.com/game/222084/nba-2k19/?region=All
Madden NFL 18,PS4,2.62,EA Sports,Sports,25 Aug 17,https://www.vgchartz.com/games/boxart/full_5597772AmericaFrontccc.jpg,https://www.vgchartz.com/game/158152/madden-nfl-18/?region=All
NBA 2K15,PS4,2.49,2K Sports,Sports,07 Oct 14,https://www.vgchartz.com/games/boxart/full_3442465AmericaFrontccc.jpeg,https://www.vgchartz.com/game/78587/nba-2k15/?region=All
Madden NFL 15,PS4,2.25,EA Sports,Sports,26 Aug 14,https://www.vgchartz.com/games/boxart/full_7689614AmericaFrontccc.jpeg,https://www.vgchartz.com/game/81573/madden-nfl-15/?region=All
Madden NFL 19,PS4,2.21,EA Sports,Sports,10 Aug 18,https://www.vgchartz.com/games/boxart/full_3865712AmericaFrontccc.jpg,https://www.vgchartz.com/game/221181/madden-nfl-19/?region=All
Rocket League,PS4,2.02,505 Games,Sports,05 Jul 16,https://www.vgchartz.com/games/boxart/full_9866011AmericaFrontccc.jpg,https://www.vgchartz.com/game/85773/rocket-league/?region=All
NBA 2K14,PS4,1.54,2K Sports,Sports,15 Nov 13,https://www.vgchartz.com/games/boxart/full_3597823AmericaFrontccc.jpg,https://www.vgchartz.com/game/74165/nba-2k14/?region=All
WWE 2K18,PS4,1.33,2K Sports,Sports,17 Oct 17,https://www.vgchartz.com/games/boxart/full_1181203AmericaFrontccc.jpg,https://www.vgchartz.com/game/183846/wwe-2k18/?region=All
EA Sports UFC 2,PS4,1.31,EA Sports,Sports,15 Mar 16,https://www.vgchartz.com/games/boxart/full_7878732AmericaFrontccc.png,https://www.vgchartz.com/game/86173/ea-sports-ufc-2/?region=All
WWE 2K16,PS4,1.29,Take-Two Interactive,Sports,27 Oct 15,https://www.vgchartz.com/games/boxart/full_2270992AmericaFrontccc.png,https://www.vgchartz.com/game/85561/wwe-2k16/?region=All
WWE 2K17,PS4,1.22,2K Games,Sports,11 Oct 16,https://www.vgchartz.com/games/boxart/full_3823693AmericaFrontccc.jpg,https://www.vgchartz.com/game/115626/wwe-2k17/?region=All
WWE 2K15,PS4,1.16,2K Sports,Sports,18 Nov 14,https://www.vgchartz.com/games/boxart/full_7653877AmericaFrontccc.jpg,https://www.vgchartz.com/game/78592/wwe-2k15/?region=All
MLB The Show 17,PS4,1.16,Sony Interactive Entertainment,Sports,28 Mar 17,https://www.vgchartz.com/games/boxart/full_9928591AmericaFrontccc.jpg,https://www.vgchartz.com/game/141657/mlb-the-show-17/?region=All
MLB The Show 18,PS4,1.06,Sony Interactive Entertainment,Sports,27 Mar 18,https://www.vgchartz.com/games/boxart/full_2713808AmericaFrontccc.jpg,https://www.vgchartz.com/game/218064/mlb-the-show-18/?region=All
MLB 15: The Show,PS4,1.01,Sony Computer Entertainment,Sports,31 Mar 15,https://www.vgchartz.com/games/boxart/full_5746806AmericaFrontccc.jpg,https://www.vgchartz.com/game/85117/mlb-15-the-show/?region=All
Steep,PS4,1.01,Ubisoft,Sports,02 Dec 16,https://www.vgchartz.com/games/boxart/full_5476072AmericaFrontccc.jpg,https://www.vgchartz.com/game/120138/steep/?region=All
EA Sports UFC 3,PS4,0.97,EA Sports,Sports,02 Feb 18,https://www.vgchartz.com/games/boxart/full_4340342AmericaFrontccc.jpg,https://www.vgchartz.com/game/217399/ea-sports-ufc-3/?region=All
Madden NFL 25,PS4,0.96,EA Sports,Sports,15 Nov 13,https://www.vgchartz.com/games/boxart/full_8207200AmericaFrontccc.jpg,https://www.vgchartz.com/game/72629/madden-nfl-25/?region=All
MLB 16: The Show,PS4,0.96,Sony Computer Entertainment,Sports,29 Mar 16,https://www.vgchartz.com/games/boxart/full_615412AmericaFrontccc.png,https://www.vgchartz.com/game/86265/mlb-16-the-show/?region=All
Pro Evolution Soccer 2016,PS4,0.82,Konami Digital Entertainment,Sports,15 Sep 15,https://www.vgchartz.com/games/boxart/full_40730AmericaFrontccc.jpg,https://www.vgchartz.com/game/85758/pro-evolution-soccer-2016/?region=All
Pro Evolution Soccer 2015,PS4,0.76,Konami Digital Entertainment,Sports,11 Nov 14,https://www.vgchartz.com/games/boxart/full_5307974AmericaFrontccc.jpg,https://www.vgchartz.com/game/84171/pro-evolution-soccer-2015/?region=All
