game,Console,TotalSales,Publisher,genre,Releasedate,urlimg,urlgame
Forza Horizon 2,XOne,1.46,Microsoft Studios,Racing,30 Sep 14,https://www.vgchartz.com/games/boxart/full_2408125AmericaFrontccc.jpg,https://www.vgchartz.com/game/82895/forza-horizon-2/?region=All
Forza Motorsport 6,XOne,1.00,Microsoft Studios,Racing,15 Sep 15,https://www.vgchartz.com/games/boxart/full_5338456AmericaFrontccc.jpg,https://www.vgchartz.com/game/85161/forza-motorsport-6/?region=All
Need for Speed (2015),XOne,0.74,Electronic Arts,Racing,03 Nov 15,https://www.vgchartz.com/games/boxart/full_8263580AmericaFrontccc.jpg,https://www.vgchartz.com/game/85622/need-for-speed-2015/?region=All
Need for Speed: Payback,XOne,0.73,Electronic Arts,Racing,10 Nov 17,https://www.vgchartz.com/games/boxart/full_9072140AmericaFrontccc.jpg,https://www.vgchartz.com/game/179713/need-for-speed-payback/?region=All
The Crew,XOne,0.71,Ubisoft,Racing,02 Dec 14,https://www.vgchartz.com/games/boxart/full_4109019AmericaFrontccc.jpg,https://www.vgchartz.com/game/73092/the-crew/?region=All
Need for Speed Rivals,XOne,0.70,Electronic Arts,Racing,22 Nov 13,https://www.vgchartz.com/games/boxart/full_3332805AmericaFrontccc.jpeg,https://www.vgchartz.com/game/72241/need-for-speed-rivals/?region=All
Project CARS,XOne,0.41,Bandai Namco Games,Racing,12 May 15,https://www.vgchartz.com/games/boxart/full_4398223AmericaFrontccc.jpg,https://www.vgchartz.com/game/78626/project-cars/?region=All
The Crew 2,XOne,0.33,Ubisoft,Racing,29 Jun 18,https://www.vgchartz.com/games/boxart/full_4217974AmericaFrontccc.jpg,https://www.vgchartz.com/game/198831/the-crew-2/?region=All
F1 2015,XOne,0.25,Codemasters,Racing,21 Jul 15,https://www.vgchartz.com/games/boxart/full_9678556AmericaFrontccc.jpg,https://www.vgchartz.com/game/85281/f1-2015/?region=All
Trials Fusion,XOne,0.25,Ubisoft,Racing,01 Jan 15,https://www.vgchartz.com/games/boxart/full_7799785AmericaFrontccc.jpg,https://www.vgchartz.com/game/73130/trials-fusion/?region=All
DiRT 4,XOne,0.23,Deep Silver,Racing,06 Jun 17,https://www.vgchartz.com/games/boxart/full_6210354AmericaFrontccc.jpg,https://www.vgchartz.com/game/158219/dirt-4/?region=All
F1 2016,XOne,0.22,Codemasters,Racing,19 Aug 16,https://www.vgchartz.com/games/boxart/full_4470358PALFrontccc.jpg,https://www.vgchartz.com/game/115634/f1-2016/?region=All
DiRT Rally,XOne,0.21,Codemasters,Racing,05 Apr 16,https://www.vgchartz.com/games/boxart/full_7730349PALFrontccc.jpg,https://www.vgchartz.com/game/86259/dirt-rally/?region=All
Project CARS 2,XOne,0.20,Namco Bandai Games,Racing,22 Sep 17,https://www.vgchartz.com/games/boxart/full_385183AmericaFrontccc.jpg,https://www.vgchartz.com/game/189463/project-cars-2/?region=All
F1 2017,XOne,0.19,Deep Silver,Racing,25 Aug 17,https://www.vgchartz.com/games/boxart/full_2792454AmericaFrontccc.jpg,https://www.vgchartz.com/game/177461/f1-2017/?region=All
F1 2018,XOne,0.17,Codemasters,Racing,24 Aug 18,https://www.vgchartz.com/games/boxart/full_5196140AmericaFrontccc.jpg,https://www.vgchartz.com/game/222005/f1-2018/?region=All
NASCAR Heat 2,XOne,0.12,704Games,Racing,12 Sep 17,https://www.vgchartz.com/games/boxart/full_7071719AmericaFrontccc.jpg,https://www.vgchartz.com/game/189444/nascar-heat-2/?region=All
Ride,XOne,0.11,Milestone S.r.l.,Racing,23 Jun 15,https://www.vgchartz.com/games/boxart/full_2118405AmericaFrontccc.jpg,https://www.vgchartz.com/game/85107/ride/?region=All
Burnout Paradise Remastered,XOne,0.11,Electronic Arts,Racing,16 Mar 18,https://www.vgchartz.com/games/boxart/full_6900526AmericaFrontccc.png,https://www.vgchartz.com/game/221165/burnout-paradise-remastered/?region=All
MXGP 2,XOne,0.10,Milestone S.r.l,Racing,21 Jun 16,https://www.vgchartz.com/games/boxart/full_2479908AmericaFrontccc.jpg,https://www.vgchartz.com/game/86445/mxgp-2/?region=All
NASCAR Heat 3,XOne,0.10,704Games,Racing,07 Sep 18,https://www.vgchartz.com/games/boxart/full_5060333AmericaFrontccc.jpg,https://www.vgchartz.com/game/222333/nascar-heat-3/?region=All
NASCAR Heat Evolution,XOne,0.10,Dusenberry Martin Racing,Racing,13 Sep 16,https://www.vgchartz.com/games/boxart/full_5806841AmericaFrontccc.jpg,https://www.vgchartz.com/game/114492/nascar-heat-evolution/?region=All
TrackMania Turbo,XOne,0.10,Ubisoft,Racing,22 Mar 16,https://www.vgchartz.com/games/boxart/full_2545159AmericaFrontccc.jpg,https://www.vgchartz.com/game/95353/trackmania-turbo/?region=All
Nickelodeon Kart Racers,XOne,0.09,GameMill Entertainment,Racing,23 Oct 18,https://www.vgchartz.com/games/boxart/full_4212172PALFrontccc.jpg,https://www.vgchartz.com/game/222198/nickelodeon-kart-racers/?region=All
MXGP 3: The Official Motocross Videogame,XOne,0.09,Milestone,Racing,20 Jun 17,https://www.vgchartz.com/games/boxart/full_9198835AmericaFrontccc.jpg,https://www.vgchartz.com/game/158277/mxgp-3-the-official-motocross-videogame/?region=All
Monster Energy Supercross - The Official Videogame,XOne,0.08,Milestone S.r.l.,Racing,13 Feb 18,https://www.vgchartz.com/games/boxart/full_4183676AmericaFrontccc.jpg,https://www.vgchartz.com/game/217426/monster-energy-supercross-the-official-videogame/?region=All
TT Isle of Man: Ride on the Edge,XOne,0.08,Big Ben Interactive,Racing,06 Mar 18,https://www.vgchartz.com/games/boxart/full_8730616AmericaFrontccc.jpg,https://www.vgchartz.com/game/221259/tt-isle-of-man-ride-on-the-edge/?region=All
Ride 2,XOne,0.08,Milestone S.r.l,Racing,14 Feb 17,https://www.vgchartz.com/games/boxart/full_1254714AmericaFrontccc.jpg,https://www.vgchartz.com/game/117551/ride-2/?region=All
Micro Machines: World Series,XOne,0.08,Codemasters,Racing,30 Jun 17,https://www.vgchartz.com/games/boxart/full_1334704PALFrontccc.jpg,https://www.vgchartz.com/game/159399/micro-machines-world-series/?region=All
MX vs ATV All Out,XOne,0.08,THQ Nordic,Racing,27 Mar 18,https://www.vgchartz.com/games/boxart/full_171587AmericaFrontccc.jpg,https://www.vgchartz.com/game/220573/mx-vs-atv-all-out/?region=All
Valentino Rossi: The Game,XOne,0.07,Namco Bandai Games,Racing,26 Jul 16,https://www.vgchartz.com/games/boxart/full_3944867PALFrontccc.jpg,https://www.vgchartz.com/game/104764/valentino-rossi-the-game/?region=All
Spintires: MudRunner - American Wilds,XOne,0.07,Focus Home Interactive,Racing,23 Oct 18,https://www.vgchartz.com/games/boxart/full_5616779AmericaFrontccc.jpg,https://www.vgchartz.com/game/222754/spintires-mudrunner-american-wilds/?region=All
MotoGP 17,XOne,0.06,Koch Media,Racing,11 Jul 17,https://www.vgchartz.com/games/boxart/full_3191256PALFrontccc.jpg,https://www.vgchartz.com/game/168649/motogp-17/?region=All
MX vs ATV Supercross Encore 2017 Track Edition,XOne,0.06,THQ Nordic,Racing,04 Jan 17,https://www.vgchartz.com/games/boxart/full_6072673AmericaFrontccc.jpg,https://www.vgchartz.com/game/152573/mx-vs-atv-supercross-encore-2017-track-edition/?region=All
Baja: Edge of Control HD,XOne,0.05,THQ Nordic,Racing,14 Sep 17,https://www.vgchartz.com/games/boxart/full_9087950AmericaFrontccc.jpg,https://www.vgchartz.com/game/203186/baja-edge-of-control-hd/?region=All
Cars 3: Driven to Win,XOne,0.05,Warner Bros. Interactive Entertainment,Racing,13 Jun 17,https://www.vgchartz.com/games/boxart/full_2095821AmericaFrontccc.jpg,https://www.vgchartz.com/game/166965/cars-3-driven-to-win/?region=All
WRC 7,XOne,0.05,Bigben Interactive,Racing,03 Oct 17,https://www.vgchartz.com/games/boxart/full_7577077AmericaFrontccc.jpg,https://www.vgchartz.com/game/212049/wrc-7/?region=All
Gravel,XOne,0.05,Milestone S.r.l.,Racing,27 Feb 18,https://www.vgchartz.com/games/boxart/full_901191AmericaFrontccc.jpg,https://www.vgchartz.com/game/220671/gravel/?region=All
Road Rage,XOne,0.04,Maximum Games,Racing,14 Nov 17,https://www.vgchartz.com/games/boxart/full_7773582AmericaFrontccc.jpg,https://www.vgchartz.com/game/208602/road-rage/?region=All
Monster Jam: Crush It,XOne,0.04,GameMill,Racing,17 Jan 17,https://www.vgchartz.com/games/boxart/full_7722399AmericaFrontccc.jpg,https://www.vgchartz.com/game/153593/monster-jam-crush-it/?region=All
WRC 6,XOne,0.03,Namco Bandai Games,Racing,03 Mar 17,https://www.vgchartz.com/games/boxart/full_462122AmericaFrontccc.jpg,https://www.vgchartz.com/game/138646/wrc-6/?region=All
Onrush,XOne,0.03,Deep Silver,Racing,05 Jun 18,https://www.vgchartz.com/games/boxart/full_6648506AmericaFrontccc.jpg,https://www.vgchartz.com/game/221238/onrush/?region=All
Ride 3,XOne,0.03,Bandai Namco Entertainment,Racing,30 Nov 18,https://www.vgchartz.com/games/boxart/full_7763709AmericaFrontccc.jpg,https://www.vgchartz.com/game/222823/ride-3/?region=All
MXGP Pro,XOne,0.03,Milestone S.r.l.,Racing,10 Jul 18,https://www.vgchartz.com/games/boxart/full_5740956AmericaFrontccc.jpg,https://www.vgchartz.com/game/221924/mxgp-pro/?region=All
MotoGP 15,XOne,0.03,Milestone S.r.l.,Racing,24 Jun 15,https://www.vgchartz.com/games/boxart/full_2842597PALFrontccc.jpg,https://www.vgchartz.com/game/85284/motogp-15/?region=All
Moto Racer 4,XOne,0.02,Microids,Racing,24 Jan 17,https://www.vgchartz.com/games/boxart/full_3470673AmericaFrontccc.jpg,https://www.vgchartz.com/game/142968/moto-racer-4/?region=All
ATV Drift & Tricks,XOne,0.02,Microids,Racing,20 Nov 18,https://www.vgchartz.com/games/boxart/full_6026858AmericaFrontccc.jpg,https://www.vgchartz.com/game/222997/atv-drift-amp-tricks/?region=All
The Crew: Wild Run,XOne,0.02,Ubisoft,Racing,17 Nov 15,https://www.vgchartz.com/games/boxart/full_4070963AmericaFrontccc.jpeg,https://www.vgchartz.com/game/85981/the-crew-wild-run/?region=All
Redout,XOne,0.02,505 Games,Racing,29 Aug 17,https://www.vgchartz.com/games/boxart/full_6497277AmericaFrontccc.jpg,https://www.vgchartz.com/game/164685/redout/?region=All
Assetto Corsa,XOne,0.02,505 Games,Racing,30 Aug 16,https://www.vgchartz.com/games/boxart/full_9689265AmericaFrontccc.jpg,https://www.vgchartz.com/game/119026/assetto-corsa/?region=All
Dakar 18,XOne,0.02,Deep Silver,Racing,25 Sep 18,https://www.vgchartz.com/games/boxart/full_3249205PALFrontccc.jpg,https://www.vgchartz.com/game/222392/dakar-18/?region=All
WRC 5: FIA World Rally Championship,XOne,0.02,Bigben Interactive,Racing,24 Nov 15,https://www.vgchartz.com/games/boxart/full_2643387AmericaFrontccc.jpg,https://www.vgchartz.com/game/85968/wrc-5-fia-world-rally-championship/?region=All
FlatOut 4: Total Insanity,XOne,0.01,Strategy First,Racing,05 May 17,https://www.vgchartz.com/games/boxart/full_2295760AmericaFrontccc.jpg,https://www.vgchartz.com/game/85847/flatout-4-total-insanity/?region=All
Sébastien Loeb Rally EVO,XOne,0.01,Square Enix,Racing,22 Mar 16,https://www.vgchartz.com/games/boxart/full_5783262AmericaFrontccc.jpg,https://www.vgchartz.com/game/86136/sebastien-loeb-rally-evo/?region=All
V-Rally 4,XOne,0.01,Bigben Interactive,Racing,11 Sep 18,https://www.vgchartz.com/games/boxart/full_6228134AmericaFrontccc.jpg,https://www.vgchartz.com/game/222259/v-rally-4/?region=All
ATV Renegades,XOne,0.01,Nighthawk Interactive,Racing,18 Apr 17,https://www.vgchartz.com/games/boxart/full_4469647AmericaFrontccc.jpg,https://www.vgchartz.com/game/163771/atv-renegades/?region=All
Fallout 4,XOne,5.03,Bethesda Softworks,Role-Playing,10 Nov 15,https://www.vgchartz.com/games/boxart/full_4876777AmericaFrontccc.jpg,https://www.vgchartz.com/game/85598/fallout-4/?region=All
The Witcher 3: Wild Hunt,XOne,4.30,Warner Bros. Interactive Entertainment,Role-Playing,19 May 15,https://www.vgchartz.com/games/boxart/full_4545317AmericaFrontccc.jpg,https://www.vgchartz.com/game/71481/the-witcher-3-wild-hunt/?region=All
The Elder Scrolls V: Skyrim Special Edition,XOne,1.83,Bethesda Softworks,Role-Playing,28 Oct 16,https://www.vgchartz.com/games/boxart/full_5767716AmericaFrontccc.jpg,https://www.vgchartz.com/game/119947/the-elder-scrolls-v-skyrim-special-edition/?region=All
Dark Souls III,XOne,1.24,Namco Bandai Games,Role-Playing,12 Apr 16,https://www.vgchartz.com/games/boxart/full_3767599AmericaFrontccc.jpg,https://www.vgchartz.com/game/85668/dark-souls-iii/?region=All
Final Fantasy XV,XOne,1.14,Square Enix,Role-Playing,29 Nov 16,https://www.vgchartz.com/games/boxart/full_4029717JapanFrontccc.jpg,https://www.vgchartz.com/game/73943/final-fantasy-xv/?region=All
Diablo III: Ultimate Evil Edition,XOne,1.04,Blizzard Entertainment,Role-Playing,19 Aug 14,https://www.vgchartz.com/games/boxart/full_1907423AmericaFrontccc.jpg,https://www.vgchartz.com/game/83198/diablo-iii-ultimate-evil-edition/?region=All
Dragon Age: Inquisition,XOne,0.99,Electronic Arts,Role-Playing,18 Nov 14,https://www.vgchartz.com/games/boxart/full_1009054AmericaFrontccc.jpg,https://www.vgchartz.com/game/81793/dragon-age-inquisition/?region=All
Fallout 76,XOne,0.93,Bethesda Softworks,Role-Playing,14 Nov 18,https://www.vgchartz.com/games/boxart/full_2000092AmericaFrontccc.jpg,https://www.vgchartz.com/game/222027/fallout-76/?region=All
Mass Effect: Andromeda,XOne,0.78,Electronic Arts,Role-Playing,21 Mar 17,https://www.vgchartz.com/games/boxart/full_1706931AmericaFrontccc.png,https://www.vgchartz.com/game/83368/mass-effect-andromeda/?region=All
South Park: The Fractured But Whole,XOne,0.62,Ubisoft,Role-Playing,17 Oct 17,https://www.vgchartz.com/games/boxart/full_5536203AmericaFrontccc.jpg,https://www.vgchartz.com/game/85737/south-park-the-fractured-but-whole/?region=All
Deus Ex: Mankind Divided,XOne,0.39,Square Enix,Role-Playing,23 Aug 16,https://www.vgchartz.com/games/boxart/full_2886675PALFrontccc.jpg,https://www.vgchartz.com/game/85341/deus-ex-mankind-divided/?region=All
Final Fantasy Type-0 HD,XOne,0.30,Square Enix,Role-Playing,17 Mar 15,https://www.vgchartz.com/games/boxart/full_7974943AmericaFrontccc.jpg,https://www.vgchartz.com/game/82939/final-fantasy-type-0-hd/?region=All
Dark Souls II: Scholar of the First Sin,XOne,0.28,Namco Bandai Games,Role-Playing,07 Apr 15,https://www.vgchartz.com/games/boxart/full_3243748AmericaFrontccc.jpg,https://www.vgchartz.com/game/85344/dark-souls-ii-scholar-of-the-first-sin/?region=All
Kingdom Come: Deliverance,XOne,0.22,Deep Silver,Role-Playing,13 Feb 18,https://www.vgchartz.com/games/boxart/full_9196047AmericaFrontccc.jpg,https://www.vgchartz.com/game/79055/kingdom-come-deliverance/?region=All
Lords of the Fallen,XOne,0.22,Namco Bandai Games,Role-Playing,28 Oct 14,https://www.vgchartz.com/games/boxart/full_5774437AmericaFrontccc.jpg,https://www.vgchartz.com/game/72205/lords-of-the-fallen/?region=All
Vampyr,XOne,0.12,Focus Home Interactive,Role-Playing,05 Jun 18,https://www.vgchartz.com/games/boxart/full_8997670AmericaFrontccc.jpg,https://www.vgchartz.com/game/181514/vampyr/?region=All
Dark Souls: Remastered,XOne,0.11,Bandai Namco Entertainment,Role-Playing,25 May 18,https://www.vgchartz.com/games/boxart/full_8881652AmericaFrontccc.jpg,https://www.vgchartz.com/game/220637/dark-souls-remastered/?region=All
Divinity: Original Sin,XOne,0.10,Focus Home Interactive,Role-Playing,27 Oct 15,https://www.vgchartz.com/games/boxart/full_8576053AmericaFrontccc.jpg,https://www.vgchartz.com/game/85623/divinity-original-sin/?region=All
Sword Art Online: Fatal Bullet,XOne,0.10,Namco Bandai Games,Role-Playing,23 Feb 18,https://www.vgchartz.com/games/boxart/full_6822388AmericaFrontccc.jpg,https://www.vgchartz.com/game/203228/sword-art-online-fatal-bullet/?region=All
Wasteland 2,XOne,0.06,Deep Silver,Role-Playing,13 Oct 15,https://www.vgchartz.com/games/boxart/full_3837163AmericaFrontccc.jpeg,https://www.vgchartz.com/game/85824/wasteland-2/?region=All
Call of Cthulhu,XOne,0.05,Focus Home Interactive,Role-Playing,30 Oct 18,https://www.vgchartz.com/games/boxart/full_5439945AmericaFrontccc.jpg,https://www.vgchartz.com/game/222388/call-of-cthulhu/?region=All
The Technomancer,XOne,0.05,Focus Home Interactive,Role-Playing,28 Jun 16,https://www.vgchartz.com/games/boxart/full_521792AmericaFrontccc.jpg,https://www.vgchartz.com/game/85361/the-technomancer/?region=All
Pillars of Eternity,XOne,0.05,Paradox Interactive,Role-Playing,29 Aug 17,https://www.vgchartz.com/games/boxart/full_4393210AmericaFrontccc.jpg,https://www.vgchartz.com/game/184288/pillars-of-eternity/?region=All
Dragon's Dogma: Dark Arisen,XOne,0.04,Capcom,Role-Playing,03 Oct 17,https://www.vgchartz.com/games/boxart/full_9408263AmericaFrontccc.jpg,https://www.vgchartz.com/game/177249/dragons-dogma-dark-arisen/?region=All
Valkyria Revolution,XOne,0.04,Sega,Role-Playing,27 Jun 17,https://www.vgchartz.com/games/boxart/full_7869947AmericaFrontccc.jpg,https://www.vgchartz.com/game/153594/valkyria-revolution/?region=All
Elex,XOne,0.04,THQ Nordic,Role-Playing,17 Oct 17,https://www.vgchartz.com/games/boxart/full_4460364AmericaFrontccc.jpg,https://www.vgchartz.com/game/179311/elex/?region=All
Battle Chasers: Nightwar,XOne,0.04,THQ Nordic,Role-Playing,03 Oct 17,https://www.vgchartz.com/games/boxart/full_693143AmericaFrontccc.jpg,https://www.vgchartz.com/game/179405/battle-chasers-nightwar/?region=All
Shadows Awakening,XOne,0.04,Kalypso Media,Role-Playing,04 Sep 18,https://www.vgchartz.com/games/boxart/full_3480778AmericaFrontccc.jpg,https://www.vgchartz.com/game/222094/shadows-awakening/?region=All
Valkyria Chronicles 4,XOne,0.04,Sega,Role-Playing,25 Sep 18,https://www.vgchartz.com/games/boxart/full_6145490AmericaFrontccc.jpg,https://www.vgchartz.com/game/220841/valkyria-chronicles-4/?region=All
Immortal Unchained,XOne,0.03,Sold Out,Role-Playing,07 Sep 18,https://www.vgchartz.com/games/boxart/full_8650147AmericaFrontccc.jpg,https://www.vgchartz.com/game/221899/immortal-unchained/?region=All
World of Final Fantasy Maxima,XOne,0.03,Square Enix,Role-Playing,06 Nov 18,https://www.vgchartz.com/games/boxart/full_4406508AmericaFrontccc.jpg,https://www.vgchartz.com/game/222789/world-of-final-fantasy-maxima/?region=All
Divinity: Original Sin II,XOne,0.03,Bandai Namco Entertainment,Role-Playing,31 Aug 18,https://www.vgchartz.com/games/boxart/full_7253647AmericaFrontccc.jpg,https://www.vgchartz.com/game/222052/divinity-original-sin-ii/?region=All
Shining Resonance Refrain,XOne,0.03,Sega,Role-Playing,10 Jul 18,https://www.vgchartz.com/games/boxart/full_3178767AmericaFrontccc.jpg,https://www.vgchartz.com/game/221173/shining-resonance-refrain/?region=All
South Park: The Stick of Truth,XOne,0.02,Ubisoft,Role-Playing,13 Feb 18,https://www.vgchartz.com/games/boxart/full_7085626AmericaFrontccc.jpg,https://www.vgchartz.com/game/220907/south-park-the-stick-of-truth/?region=All
The Dwarves,XOne,0.02,THQ Nordic,Role-Playing,01 Dec 16,https://www.vgchartz.com/games/boxart/full_5350813PALFrontccc.jpg,https://www.vgchartz.com/game/147589/the-dwarves/?region=All
Portal Knights,XOne,0.02,505 Games,Role-Playing,23 May 17,https://www.vgchartz.com/games/boxart/full_1897691AmericaFrontccc.jpg,https://www.vgchartz.com/game/164645/portal-knights/?region=All
Torment: Tides of Numenera,XOne,0.01,Techland,Role-Playing,28 Feb 17,https://www.vgchartz.com/games/boxart/full_7386454AmericaFrontccc.jpg,https://www.vgchartz.com/game/155799/torment-tides-of-numenera/?region=All
Call of Duty: Black Ops 3,XOne,7.37,Activision,Shooter,06 Nov 15,https://www.vgchartz.com/games/boxart/full_8414457AmericaFrontccc.jpg,https://www.vgchartz.com/game/85358/call-of-duty-black-ops-3/?region=All
Call of Duty: WWII,XOne,6.23,Activision,Shooter,03 Nov 17,https://www.vgchartz.com/games/boxart/full_9289123AmericaFrontccc.jpg,https://www.vgchartz.com/game/170598/call-of-duty-wwii/?region=All
Call of Duty: Advanced Warfare,XOne,5.22,Activision,Shooter,04 Nov 14,https://www.vgchartz.com/games/boxart/full_6401955AmericaFrontccc.jpg,https://www.vgchartz.com/game/81798/call-of-duty-advanced-warfare/?region=All
Battlefield 1,XOne,5.13,Electronic Arts,Shooter,21 Oct 16,https://www.vgchartz.com/games/boxart/full_601699AmericaFrontccc.png,https://www.vgchartz.com/game/110844/battlefield-1/?region=All
Halo 5: Guardians,XOne,5.00,Microsoft Studios,Shooter,27 Oct 15,https://www.vgchartz.com/games/boxart/full_5219144AmericaFrontccc.jpg,https://www.vgchartz.com/game/82148/halo-5-guardians/?region=All
Call of Duty: Black Ops IIII,XOne,4.85,Activision,Shooter,12 Oct 18,https://www.vgchartz.com/games/boxart/full_1714505AmericaFrontccc.jpg,https://www.vgchartz.com/game/221290/call-of-duty-black-ops-iiii/?region=All
Call of Duty: Infinite Warfare,XOne,4.79,Activision,Shooter,04 Nov 16,https://www.vgchartz.com/games/boxart/full_8795174AmericaFrontccc.jpg,https://www.vgchartz.com/game/108778/call-of-duty-infinite-warfare/?region=All
Star Wars Battlefront (2015),XOne,4.15,Electronic Arts,Shooter,17 Nov 15,https://www.vgchartz.com/games/boxart/full_8451662AmericaFrontccc.jpg,https://www.vgchartz.com/game/83363/star-wars-battlefront-2015/?region=All
Gears of War: Ultimate Edition,XOne,3.62,Microsoft Studios,Shooter,25 Aug 15,https://www.vgchartz.com/games/boxart/full_2147040AmericaFrontccc.jpg,https://www.vgchartz.com/game/85776/gears-of-war-ultimate-edition/?region=All
Halo: The Master Chief Collection,XOne,3.44,Microsoft Studios,Shooter,11 Nov 14,https://www.vgchartz.com/games/boxart/full_1508066AmericaFrontccc.jpg,https://www.vgchartz.com/game/83194/halo-the-master-chief-collection/?region=All
Destiny,XOne,3.41,Activision,Shooter,09 Sep 14,https://www.vgchartz.com/games/boxart/full_4214879AmericaFrontccc.jpg,https://www.vgchartz.com/game/71524/destiny/?region=All
Gears of War 4,XOne,3.38,Microsoft Studios,Shooter,11 Oct 16,https://www.vgchartz.com/games/boxart/full_3672619AmericaFrontccc.png,https://www.vgchartz.com/game/85730/gears-of-war-4/?region=All
Titanfall,XOne,3.11,Electronic Arts,Shooter,11 Mar 14,https://www.vgchartz.com/games/boxart/full_8915130AmericaFrontccc.jpg,https://www.vgchartz.com/game/72891/titanfall/?region=All
Call of Duty: Ghosts,XOne,3.07,Activision,Shooter,22 Nov 13,https://www.vgchartz.com/games/boxart/full_3011020AmericaFrontccc.jpg,https://www.vgchartz.com/game/72087/call-of-duty-ghosts/?region=All
Overwatch,XOne,2.72,Blizzard Entertainment,Shooter,24 May 16,https://www.vgchartz.com/games/boxart/full_9999663AmericaFrontccc.jpg,https://www.vgchartz.com/game/86156/overwatch/?region=All
Tom Clancy's Rainbow Six: Siege,XOne,2.71,Ubisoft,Shooter,01 Dec 15,https://www.vgchartz.com/games/boxart/full_240599AmericaFrontccc.jpg,https://www.vgchartz.com/game/82932/tom-clancys-rainbow-six-siege/?region=All
Tom Clancy's The Division,XOne,2.59,Ubisoft,Shooter,08 Mar 16,https://www.vgchartz.com/games/boxart/full_7275072AmericaFrontccc.jpg,https://www.vgchartz.com/game/73094/tom-clancys-the-division/?region=All
Destiny 2,XOne,2.35,Activision,Shooter,06 Sep 17,https://www.vgchartz.com/games/boxart/full_1717270AmericaFrontccc.jpg,https://www.vgchartz.com/game/166063/destiny-2/?region=All
PlayerUnknown's Battlegrounds,XOne,2.17,Microsoft Studios,Shooter,12 Dec 17,https://www.vgchartz.com/games/boxart/full_8126502AmericaFrontccc.jpg,https://www.vgchartz.com/game/215989/playerunknowns-battlegrounds/?region=All
Battlefield 4,XOne,2.09,Electronic Arts,Shooter,22 Nov 13,https://www.vgchartz.com/games/boxart/full_339436AmericaFrontccc.png,https://www.vgchartz.com/game/72221/battlefield-4/?region=All
Star Wars Battlefront II (2017),XOne,1.92,Electronic Arts,Shooter,17 Nov 17,https://www.vgchartz.com/games/boxart/full_4909422AmericaFrontccc.jpg,https://www.vgchartz.com/game/169394/star-wars-battlefront-ii-2017/?region=All
Far Cry 4,XOne,1.68,Ubisoft,Shooter,18 Nov 14,https://www.vgchartz.com/games/boxart/full_7672549AmericaFrontccc.jpg,https://www.vgchartz.com/game/80323/far-cry-4/?region=All
Tom Clancy's Ghost Recon Wildlands,XOne,1.61,Ubisoft,Shooter,07 Mar 17,https://www.vgchartz.com/games/boxart/full_8562505AmericaFrontccc.jpg,https://www.vgchartz.com/game/85752/tom-clancys-ghost-recon-wildlands/?region=All
Battlefield V,XOne,1.55,Electronic Arts,Shooter,20 Nov 18,https://www.vgchartz.com/games/boxart/full_3709002AmericaFrontccc.jpg,https://www.vgchartz.com/game/221994/battlefield-v/?region=All
Doom (2016),XOne,1.45,Bethesda Softworks,Shooter,13 May 16,https://www.vgchartz.com/games/boxart/full_2011970AmericaFrontccc.jpg,https://www.vgchartz.com/game/83087/doom-2016/?region=All
Titanfall 2,XOne,1.37,Electronic Arts,Shooter,28 Oct 16,https://www.vgchartz.com/games/boxart/full_4132820AmericaFrontccc.jpg,https://www.vgchartz.com/game/112244/titanfall-2/?region=All
Destiny: The Taken King,XOne,1.27,Activision,Shooter,15 Sep 15,https://www.vgchartz.com/games/boxart/full_3592943AmericaFrontccc.jpg,https://www.vgchartz.com/game/85935/destiny-the-taken-king/?region=All
Battlefield: Hardline,XOne,1.24,Electronic Arts,Shooter,17 Mar 15,https://www.vgchartz.com/games/boxart/full_815951AmericaFrontccc.png,https://www.vgchartz.com/game/82887/battlefield-hardline/?region=All
Plants vs. Zombies: Garden Warfare 2,XOne,0.86,Electronic Arts,Shooter,23 Feb 16,https://www.vgchartz.com/games/boxart/full_9058547AmericaFrontccc.jpg,https://www.vgchartz.com/game/85747/plants-vs-zombies-garden-warfare-2/?region=All
Wolfenstein: The New Order,XOne,0.75,Bethesda Softworks,Shooter,20 May 14,https://www.vgchartz.com/games/boxart/full_3051515AmericaFrontccc.jpg,https://www.vgchartz.com/game/73204/wolfenstein-the-new-order/?region=All
Plants vs Zombies: Garden Warfare,XOne,0.71,Electronic Arts,Shooter,25 Feb 14,https://www.vgchartz.com/games/boxart/full_1404771AmericaFrontccc.jpg,https://www.vgchartz.com/game/73098/plants-vs-zombies-garden-warfare/?region=All
Wolfenstein II: The New Colossus,XOne,0.70,Bethesda Softworks,Shooter,27 Oct 17,https://www.vgchartz.com/games/boxart/full_1850876AmericaFrontccc.jpg,https://www.vgchartz.com/game/181686/wolfenstein-ii-the-new-colossus/?region=All
Borderlands: The Handsome Collection,XOne,0.68,2K Games,Shooter,24 Mar 15,https://www.vgchartz.com/games/boxart/full_5923059AmericaFrontccc.jpg,https://www.vgchartz.com/game/85114/borderlands-the-handsome-collection/?region=All
Evolve,XOne,0.67,2K Games,Shooter,10 Feb 15,https://www.vgchartz.com/games/boxart/full_7569498AmericaFrontccc.jpg,https://www.vgchartz.com/game/78279/evolve/?region=All
BioShock: The Collection,XOne,0.48,2K Games,Shooter,13 Sep 16,https://www.vgchartz.com/games/boxart/full_989675AmericaFrontccc.png,https://www.vgchartz.com/game/121496/bioshock-the-collection/?region=All
